,Total deaths,Total injured,Total affected,Total homeless,Total people,Reconstruction costs,Insured damages,Total economic damages,Death rates,Injury rates,"Number of affected people per 100,000", Homelessness rate,"Total affected people per 100,000",Total economic damages as a share of GDP,Entity,Year
392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guam,1980
393,0.0,7.1,0.0,0.0,7.1,0.0,5000.0,12000.0,0.0,5.071428571,0.0,0.0,5.071428571,0.0,Guam,1990
394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guam,2000
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,1960
396,2300.0,7704.0,375200.0,116600.0,499504.0,0.0,0.0,100000.0,34.85376572,116.7406366,5685.493717,1766.934384,7569.168737,2.290793197,Guatemala,1970
397,0.5,0.0,450.0,505.0,955.0,0.0,0.0,0.0,0.00565419,0.0,5.348243633,6.000371639,11.34861527,0.0,Guatemala,1980
398,1.6,13.0,2400.5,3.5,2417.0,0.0,0.0,0.0,0.016519649,0.130034452,25.27757283,0.030736805,25.43834409,0.0,Guatemala,1990
399,0.6,0.2,15.0,0.0,15.2,0.0,0.0,5.0,0.005031447,0.001677149,0.125786164,0.0,0.127463312,2.72e-05,Guatemala,2000
400,4.9,50.6,141068.1,991.1,142109.8,0.0,0.0,21200.0,0.032088818,0.323163193,921.2687467,6.221346266,927.8132561,0.042721248,Guatemala,2010
401,27.5,143.6,2000.0,0.0,2143.6,0.0,0.0,0.0,0.529355149,2.764196343,38.4985563,0.0,41.26275265,0.0,Guinea,1980
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,1990
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2000
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2010
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea-Bissau,1960
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea-Bissau,1970
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea-Bissau,1980
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea-Bissau,1990
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea-Bissau,2000
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea-Bissau,2010
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guyana,1970
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guyana,1980
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guyana,1990
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guyana,2000
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guyana,2010
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,1960
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,1970
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,1980
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,1990
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2000
421,22258.7,30042.1,343891.5,0.0,373933.6,1150000.0,20000.0,800000.0,223.7262094,301.916338,3452.414952,0.0,3754.33129,6.86013045,Haiti,2010
422,729.1,796.9,223420.1,5802.0,230019.0,0.0,500.0,294726.9,0.091789719,0.097564712,28.19782268,0.708684227,29.00407162,0.024342,High income,1960
423,291.6,1644.9,327065.6,31725.5,360436.0,0.0,3700.0,785875.0,0.03127504,0.177030097,36.23545463,3.393881218,39.80636594,0.016566768,High income,1970
424,535.0,1647.8,159862.1,51031.5,212541.4,0.0,51600.0,3078347.0,0.055514772,0.167598007,16.22606953,5.122210933,21.51587847,0.030646565,High income,1980
425,817.5,5806.5,47778.8,45028.9,98614.2,0.0,1456070.0,15652260.4,0.076126981,0.54299598,4.454111454,4.197086941,9.194194375,0.062078651,High income,1990
426,45.0,1073.9,23791.8,10644.2,35509.9,0.0,289000.0,5105735.2,0.003883635,0.094347747,2.097759354,0.918510345,3.110617447,0.013986234,High income,2000
427,2130.1,2446.6,465209.3,85344.1,553000.0,0.0,7540980.0,31885360.0,0.179261314,0.205257237,38.97094078,7.225112528,46.40131054,0.06576452,High income,2010
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,1960
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,1970
430,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.27844541,0.0,1.27844541,0.0,Honduras,1980
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,1990
432,0.7,15.4,5000.0,186.5,5201.9,0.0,0.0,10000.0,0.008587903,0.18990102,61.34216661,2.388269945,63.92033757,0.06855186,Honduras,2000
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2010
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,1960
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,1970
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,1980
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,1990
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,2000
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,2010
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1970
441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1980
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1990
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2000
444,0.0,0.0,180.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,1.830384381,0.0,1.830384381,0.0,Hungary,2010
445,0.1,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.045454545,0.272727273,0.0,0.0,0.272727273,0.0,Iceland,1970
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,1980
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,1990
448,0.0,0.1,12.9,6.9,19.9,0.0,0.0,2400.0,0.0,0.035714286,4.607142857,2.464285714,7.107142857,0.026590852,Iceland,2000
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2010
450,19.2,227.2,5000.0,0.0,5227.2,0.0,0.0,40.0,0.003695553,0.043658641,0.960797554,0.0,1.004456194,7.98e-05,India,1960
451,7.3,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.001222598,0.00360237,0.0,0.0,0.00360237,0.0,India,1970
452,42.1,393.6,2000080.0,1000.0,2001473.6,0.0,0.0,7650.0,0.005082984,0.047219255,238.8252447,0.130406486,239.0028704,0.002611558,India,1980
453,1139.1,3330.2,55050.0,13550.0,71930.2,0.0,0.0,37900.0,0.123333417,0.358052368,5.432537333,1.316051129,7.10664083,0.01317986,India,1990
454,3770.5,18034.7,501259.9,194020.0,713314.6,0.0,10500.0,464580.0,0.342601416,1.670639379,46.33752579,17.96005536,65.96822053,0.080645707,India,2000
455,22.1,114.8,56978.0,7500.0,64592.8,0.0,0.0,19500.0,0.00172762,0.008822163,4.54117335,0.599861792,5.149857305,0.000973127,India,2010
456,47.4,31.8,1500.0,2472.5,4004.3,0.0,0.0,0.0,0.04432324,0.029554837,1.496005665,2.303448269,3.829008771,0.0,Indonesia,1960
457,195.2,575.6,55028.5,1800.0,57404.1,0.0,0.0,24135.0,0.142059854,0.424880099,40.78789537,1.2499132,42.46268867,0.063212222,Indonesia,1970
458,57.8,102.5,9402.2,850.0,10354.7,0.0,0.0,1695.0,0.035974931,0.0632187,5.797883985,0.496343155,6.35744584,0.002033436,Indonesia,1980
459,332.1,743.8,36881.9,16805.5,54431.2,0.0,5000.0,50317.6,0.175082393,0.384322772,18.95023348,8.760303187,28.09485944,0.040835222,Indonesia,1990
460,17492.1,15145.7,629485.6,132773.3,777404.6,0.0,37104.1,1082903.0,7.821999442,6.61209425,270.3799285,58.72085987,335.7128826,0.327265731,Indonesia,2000
461,551.2,623.9,300425.9,8293.0,309342.8,160000.0,0.0,258985.0,0.208371315,0.2418521,112.424414,3.121300405,115.7875665,0.025148553,Indonesia,2010
462,2334.8,745.0,22800.0,0.0,23545.0,0.0,0.0,8600.0,9.445338306,2.943544185,90.22587071,0.0,93.1694149,0.153294118,Iran,1960
463,3197.3,294.2,51225.2,0.0,51519.4,0.0,0.0,5900.0,9.184237526,0.899794191,148.0736089,0.0,148.9734031,0.014282163,Iran,1970
464,338.8,438.3,6040.5,57.5,6536.3,0.0,0.0,102100.0,0.83575304,1.080501184,13.6550151,0.122417951,14.85793424,0.101276372,Iran,1980
465,4287.5,11285.9,70693.5,17938.0,99917.4,0.0,11500.0,843970.0,7.552480285,19.87663967,122.0187597,30.4735253,172.3689246,0.677848615,Iran,1990
466,2775.7,2803.7,66078.7,6626.0,75508.4,0.0,5900.0,110892.8,4.072382938,4.100308388,95.87350878,9.72932023,109.7031374,0.071100064,Iran,2000
467,82.7,1555.8,30684.5,2384.5,34624.8,0.0,0.0,199700.0,0.105551554,1.957587955,38.51661515,3.056344069,43.53054718,0.043250023,Iran,2010
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq,1960
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq,1970
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq,1980
471,2.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.011180055,0.0,0.0,0.27950137,0.27950137,0.0,Iraq,1990
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq,2000
473,1.0,46.9,550.0,0.0,596.9,0.0,0.0,0.0,0.002662903,0.124890155,1.464596703,0.0,1.589486859,0.0,Iraq,2010
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,1980
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,1990
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2000
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2010
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,1960
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,1970
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,1980
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,1990
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2000
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2010
484,24.0,56.3,5500.0,3000.0,8556.3,0.0,0.0,25000.0,0.04560022,0.106638886,10.41765319,5.947424765,16.47171684,0.028427753,Italy,1960
485,98.0,185.0,11694.2,14200.0,26079.2,0.0,0.0,394160.0,0.176572199,0.333656234,21.07951845,25.55782315,46.97099783,0.184190876,Italy,1970
486,470.5,802.1,43130.0,530.0,44462.1,0.0,0.0,2003550.0,0.834962593,1.422951142,76.50110083,0.932368397,78.85642037,0.419892185,Italy,1980
487,3.5,32.1,90.0,4050.0,4172.1,0.0,410.0,502490.0,0.006141395,0.056317475,0.158609873,7.116141137,7.331068485,0.040668799,Italy,1990
488,32.7,104.4,23.0,6450.0,6577.4,0.0,26000.0,435735.2,0.055506399,0.176879835,0.039954834,10.96664879,11.18348346,0.025174152,Italy,2000
489,35.2,89.7,4332.9,1400.0,5822.6,0.0,268100.0,2121800.0,0.058076358,0.148727827,7.166238467,2.338048398,9.653014692,0.104583551,Italy,2010
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaica,1960
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaica,1970
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaica,1980
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaica,1990
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaica,2000
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaica,2010
496,22.0,65.7,3750.0,0.0,3815.7,0.0,500.0,107100.0,0.022958998,0.06612759,3.839004528,0.0,3.905132118,0.138393807,Japan,1960
497,8.3,72.9,363.2,25.5,461.6,0.0,200.0,87000.0,0.007275879,0.063321073,0.313430389,0.022005713,0.398757175,0.008649573,Japan,1970
498,23.7,34.0,2359.9,0.0,2393.9,0.0,0.0,46100.0,0.019732343,0.028324836,1.919835825,0.0,1.94816066,0.003689899,Japan,1980
499,554.5,3730.3,27265.7,25292.1,56288.1,0.0,302770.0,10152840.0,0.438909414,2.952770229,21.58327834,20.01578599,44.55183456,0.186911976,Japan,1990
500,8.1,809.0,13854.9,4119.9,18783.8,0.0,219600.0,4403400.0,0.006312322,0.630760041,10.80683218,3.206540292,14.64413251,0.093442825,Japan,2000
501,1995.2,975.4,79333.2,2414.1,82722.7,0.0,4250000.0,23460200.0,1.552759411,0.761099207,61.9370935,1.889476988,64.58766969,0.390968504,Japan,2010
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan,1960
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan,1970
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan,1980
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan,1990
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan,2000
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan,2010
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,1960
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,1970
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,1980
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,1990
512,0.3,62.6,3600.0,0.0,3662.6,0.0,0.0,0.0,0.001986755,0.414569536,23.8410596,0.0,24.25562914,0.0,Kazakhstan,2000
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2010
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,1960
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,1970
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,1980
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,1990
518,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.000280623,0.0,0.0,0.0,0.0,0.062129795,Kenya,2000
519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2010
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kiribati,1970
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kiribati,1980
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kiribati,1990
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kiribati,2000
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kiribati,2010
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kuwait,1990
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kuwait,2000
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kuwait,2010
528,5.8,10.0,10536.8,3256.8,13803.6,0.0,0.0,16300.0,0.130220027,0.224517288,236.4251046,73.11718352,309.7668054,0.706308366,Kyrgyzstan,1990
529,7.4,14.2,1500.0,110.5,1624.7,0.0,0.0,0.0,0.140818268,0.270218839,29.12805246,2.105191814,31.50346312,0.0,Kyrgyzstan,2000
530,0.0,0.0,1649.0,529.0,2178.0,0.0,0.0,1200.0,0.0,0.0,27.35930311,8.877328411,36.23663152,0.017968972,Kyrgyzstan,2010
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laos,1960
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laos,1970
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laos,1980
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laos,1990
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laos,2000
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laos,2010
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,1990
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2000
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2010
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lebanon,1960
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lebanon,1970
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lebanon,1980
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lebanon,1990
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lebanon,2000
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lebanon,2010
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lesotho,1960
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lesotho,1970
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lesotho,1980
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lesotho,1990
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lesotho,2000
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lesotho,2010
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberia,1980
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberia,1990
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberia,2000
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberia,2010
556,30.0,37.5,0.0,500.0,537.5,0.0,0.0,500.0,1.866832607,2.333540759,0.0,31.11387679,33.44741755,0.0,Libya,1960
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Libya,1970
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Libya,1980
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Libya,1990
560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Libya,2000
561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Libya,2010
562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,1990
563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2000
564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2010
565,18.2,127.5,800.0,42.0,969.5,0.0,0.0,202.0,0.011144131,0.076515836,0.484713353,0.023575639,0.584804827,0.001342806,Low income,1960
566,6.1,1.5,9000.0,0.0,9001.5,0.0,0.0,0.0,0.002923598,0.000780206,4.232605168,0.0,4.233385374,0.0,Low income,1970
567,79.7,505.4,8444.0,5658.0,14607.4,0.0,0.0,3700.0,0.031974452,0.202322531,3.366247561,1.955210244,5.523780335,0.004428867,Low income,1980
568,745.5,369.8,32968.5,11727.5,45065.8,0.0,0.0,9001.0,0.197443975,0.098416713,9.176921757,3.292289242,12.56762771,0.011382014,Low income,1990
569,166.0,284.5,24401.8,3980.5,28666.8,0.0,0.0,12905.0,0.038314437,0.062999327,5.487214415,0.827808979,6.378022721,0.007609092,Low income,2000
570,22281.5,35877.0,345991.9,3809.9,385678.8,1150000.0,20000.0,800650.0,4.193642856,6.620954008,64.96549217,0.63643057,72.22287674,0.229970819,Low income,2010
571,1278.6,2915.2,20008.2,6198.5,29121.9,0.0,0.0,16540.0,0.144446755,0.32565682,2.006707118,0.631446421,2.96381036,0.019008979,Lower middle income,1960
572,2116.9,4186.4,67500.0,30520.0,102206.4,0.0,10000.0,98455.5,0.176768402,0.352068983,5.645168331,2.642437142,8.639674456,0.053420281,Lower middle income,1970
573,536.1,4217.5,2154524.3,74120.0,2232861.8,0.0,22500.0,710485.2,0.035868017,0.275775749,128.631716,5.067858918,133.9753507,0.115137569,Lower middle income,1980
574,1768.5,5065.8,289729.2,28804.8,323599.8,0.0,5540.0,221992.3,0.093984653,0.27032847,15.71795951,1.441677161,17.42996514,0.024116694,Lower middle income,1990
575,15101.5,35282.0,845052.7,766017.4,1646352.1,520000.0,39500.0,1962310.4,0.65268445,1.556902228,38.11039719,33.18700536,72.85430477,0.110434283,Lower middle income,2000
576,1079.6,3070.4,1217999.4,21934.2,1243004.0,530.0,12000.0,617996.9,0.039343486,0.111374616,44.61583385,0.815132187,45.54234066,0.010713888,Lower middle income,2010
577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,1980
578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,1990
579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2000
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2010
581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macao,1990
582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macao,2000
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macao,2010
584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar,1960
585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar,1970
